id_documento,texto_extraido,categoria_calidad,razon_etiqueta,reason_etiqueta,categoria_cal_calidad
TRAIN_ADD_150_013,"NOMBRE DEL PROYECTO: Monitoreo de Seguridad Vial mediante Detección de Colisiones en Tiempo Real. CATEGORÍA: Smart Cities / IA. PROBLEMÁTICA: Los choques vehiculares en cruces ciegos tardan hasta 15 minutos en reportarse al 911. OBJETIVO GENERAL: Analizar audio y video de cámaras públicas mediante redes neuronales. STACK TECNOLÓGICO: Python, OpenCV, YOLOv8, PyTorch, FastAPI.",Excelente,Proyecto excelente y viable para optimización de emergencias viales urbanas.,,
TRAIN_ADD_150_014,"MEMORIA DE ESTADÍA: Automatización de Conciliación Fiscal de Egresos en Despacho Contable KPMG. PROBLEMÁTICA: La descarga manual de facturas electrónicas desde el portal del SAT para 100 clientes toma semanas de trabajo. OBJETIVO GENERAL: Desarrollar un bot de scraping y ETL en Python para conciliar egresos e ingresos. TECNOLOGÍAS: Python, Selenium, Pandas, PostgreSQL, Docker.",Excelente,Solución de estadía contable real que optimiza tiempos de personal administrativo mediante ETL.,,
TRAIN_ADD_150_015,"REPORTE DE ESTANCIA: Hardening y Aseguramiento de API Gateway en la plataforma e-commerce Elektra. PROBLEMÁTICA: Intentos masivos de inyección SQL y DDoS en endpoints de compras y facturación. OBJETIVO GENERAL: Configurar reglas de seguridad en WAF de AWS y Rate Limiting. TECNOLOGÍAS: AWS WAF, API Gateway, Nginx, Linux, Jenkins.",Excelente,Estadía excelente con fuerte enfoque en infraestructura web segura y mitigación de amenazas.,,
TRAIN_ADD_150_016,"NOMBRE DEL PROYECTO: Sistema Descentralizado de Expedientes de Notas Escolares. CATEGORÍA: Educación. PROBLEMÁTICA: Alteración fraudulenta de historiales académicos escolares por accesos indebidos de bases de datos centrales. OBJETIVO GENERAL: Validar calificaciones estudiantiles usando firmas criptográficas Solidity. STACK TECNOLÓGICO: Solidity, Ethereum, React, Node.js.",Excelente,Propuesta excelente enfocada a la integridad de datos escolares usando Web3.,,
TRAIN_ADD_150_017,"TÍTULO: Plataforma de Micro-servicios para Orquestación de Contenedores de Simulación Financiera. PROBLEMÁTICA: Las simulaciones de carteras de inversión toman días en CPUs tradicionales de la escuela. OBJETIVOS: Paralelizar simulaciones de Monte Carlo en clústeres de GPUs CUDA administrados por API. TECNOLOGÍAS: C++, CUDA, Docker, Node.js, RabbitMQ.",Excelente,"Computación paralela aplicada al dominio financiero, con arquitectura distribuida sólida.",,
TRAIN_ADD_150_018,"MEMORIA DE ESTADÍA: Sistema Móvil de Préstamos de Herramientas para la empresa Caterpillar México. PROBLEMÁTICA: Pérdida constante de dados y llaves dinamométricas de talleres por control manual. OBJETIVO GENERAL: Desarrollar app móvil Android que escanee códigos de barras de herramientas al asignarlas. TECNOLOGÍAS: Android SDK, Kotlin, Node.js, PostgreSQL.",Excelente,Estadía excelente que atiende control físico de herramientas en un entorno industrial real.,,
TRAIN_ADD_150_019,"REPORTE DE ESTANCIA: Automatización de Pruebas de Calidad de Software (QA) con Cypress en Walmart. PROBLEMÁTICA: Subida de código que rompe el login o pasarela de pagos debido a la falta de pruebas automáticas. OBJETIVO GENERAL: Crear un pipeline de QA automático con Cypress y Jenkins. TECNOLOGÍAS: Cypress, JavaScript, Jenkins, Docker, Git.",Excelente,Estadía de control de calidad de software orientada a pipelines automatizados de QA.,,
TRAIN_ADD_150_020,"NOMBRE DEL PROYECTO: Sistema Recomendador de Proveedores de Acero para Grupo DEACERO. JUSTIFICACIÓN: Los analistas tardan días en evaluar cotizaciones de materia prima, perdiendo ofertas temporales. ALCANCE: Implementar algoritmo de optimización de costos y tiempos de entrega. STACK TECNOLÓGICO: Python, Pandas, Pulp Solver, PostgreSQL.",Excelente,Excelente propuesta de investigación de operaciones orientada a compras corporativas.,,
TRAIN_ADD_150_021,"Página web de catálogo de ropa para tienda del centro. El objetivo es que los clientes vean la ropa de temporada, pantalones, blusas y abrigos, y puedan comunicarse con el vendedor por Facebook o WhatsApp. Se programará usando HTML, CSS básico y Bootstrap.",Regular,Página web de catálogo simple sin backend ni base de datos de administración interna.,,
TRAIN_ADD_150_022,Aplicación móvil de lista de pendientes y alarma. Sirve para que las personas escriban sus tareas del día en el celular y suene una alarma local a la hora configurada. Se programará en Android con Java y guardará la información localmente en SQLite.,Regular,"CRUD básico de nivel inicial, muy común en semestres introductorios de móviles.",,
TRAIN_ADD_150_023,Sistema de reservas de mesas para restaurante. El problema es que los fines de semana hay mucha gente esperando mesa. Haremos una página web sencilla con Django y SQLite para que el recepcionista registre quién tiene reservación de forma manual.,Regular,CRUD de base de datos básico sin algoritmos avanzados ni integraciones de notificaciones por SMS.,,
TRAIN_ADD_150_024,"Página web de noticias de espectáculos y cine. Haremos una base de datos para registrar artículos, poner imágenes y dejar que la gente deje comentarios en la parte de abajo. El proyecto usará Node.js, Express y MySQL local para guardar las notas del blog.",Regular,"Blog de información típico con base de datos básica, sin alta concurrencia ni innovación técnica.",,
TRAIN_ADD_150_025,"Aplicación de escritorio para control de dietas de nutriólogo. Sirve para que el nutriólogo registre el peso, estatura y alimentos permitidos de los pacientes y los guarde localmente en SQLite. Haremos la interfaz con Python y la librería Tkinter.",Regular,"Software de escritorio elemental, diseño visual simple y almacenamiento local, de baja complejidad.",,
TRAIN_ADD_150_026,"Sistema de inventario básico para refacciones de motos. La idea es registrar qué refacciones entran y salen de la bodega, registrar proveedores y generar reportes mensuales sencillos. Se usará PHP clásico sin frameworks y una base de datos MySQL local.",Regular,"Propuesta de control clásico de almacén, sin automatización avanzada, de baja dificultad.",,
TRAIN_ADD_150_027,"Página web de reservaciones para estética de uñas. Las clientas pueden entrar al sitio web, ver los servicios disponibles como manicura o gelish, seleccionar una hora libre y confirmar su cita. Usaremos Bootstrap y PHP en el servidor.",Regular,Aplicación transaccional básica de agendamiento sin pasarelas de pago ni integraciones de SMS.,,
TRAIN_ADD_150_028,Chatbot de ayuda rápida para biblioteca escolar. El sistema responderá preguntas comunes de los alumnos sobre préstamos de libros o multas básicas. El bot usará condicionales if-else programados en un script de Python con una base de datos de texto.,Regular,"Lógica condicional dura simple en lugar de IA avanzada, pero describe un software funcional.",,
TRAIN_ADD_150_029,"Aplicación web de recordatorio de tareas escolares. Los alumnos registran el nombre de la tarea y para qué materia es, y la página web les muestra una alerta en la pantalla con sonido para avisarles. El proyecto se hará con HTML, CSS, JavaScript y Firebase.",Regular,"CRUD sencillo de recordatorios locales, de baja dificultad e impacto mediano.",,
TRAIN_ADD_150_030,"Portal web para adopción de perritos de la calle. Los usuarios pueden ver la lista de perritos con fotos y descripción, y mandar un mensaje al refugio por correo para solicitar la adopción. Haremos la base de datos en MySQL y la interfaz con Flask.",Regular,Catálogo web interactivo básico de adopciones sin pasarelas de pago o matchmaking complejo.,,
TRAIN_ADD_150_031,"#include <stdio.h>
int main() {
    printf(""Hello, World!\n"");
    for(int i = 0; i < 5; i++) {
        printf(""Value of i: %d\n"", i);
    }
    return 0;
}",Ruido,"Código fuente C suelto de nivel de preparatoria, ruido.",,
TRAIN_ADD_150_032,"CÓMO PREPARAR SOPA DE TORTILLA: Ingredientes: 4 tortillas de maíz cortadas en tiras, 2 jitomates asados, 1 diente de ajo, 1/4 de cebolla, caldo de pollo, aguacate, queso fresco, crema. Pasos: Licuar jitomate, ajo y cebolla y freír en olla.",Ruido,"Receta de comida típica mexicana, ruido.",,
TRAIN_ADD_150_033,"Ensayo sobre el racionalismo de René Descartes. Se expone la duda metódica como el primer principio filosófico de búsqueda del conocimiento seguro, concluyendo en la famosa máxima: 'pienso, luego existo' (cogito ergo sum) como certeza absoluta.",Ruido,"Texto literario o filosófico de humanidades, ruido.",,
TRAIN_ADD_150_034,Resuelve la derivada de la función f(x) = ln(x) * e^(2x). Usamos la regla del producto para derivar: la derivada del primero por el segundo más el primero por la derivada del segundo. Simplificando la expresión final obtenemos f'(x) = e^(2x) * (1/x + 2*ln(x)).,Ruido,"Ejercicio de cálculo diferencial resuelto, ruido.",,
TRAIN_ADD_150_035,Error 1045 (28000): Access denied for user 'admin'@'localhost' (using password: YES). Terminating script execution due to failed connection pool allocation to database cluster at index.js line 22. Retrying credentials setup.,Ruido,"Log de consola de bases de datos fallido, ruido.",,
TRAIN_ADD_150_036,Manual de usuario para licuadora Oster de 3 velocidades. Instrucciones: 1. Coloque el vaso de vidrio en la base del motor. 2. Introduzca los ingredientes. 3. Coloque la tapa de plástico. 4. Seleccione la velocidad deseada presionando el botón.,Ruido,"Guía de uso de electrodoméstico doméstico, ruido.",,
TRAIN_ADD_150_037,"Poema de amor de Bécquer: Rima XXI. ¿Qué es poesía?, dices mientras clavas en mi pupila tu pupila azul. ¿Qué es poesía? ¿Y tú me lo preguntas? Poesía... eres tú. En las tardes silenciosas contemplo tu rostro y sé que es poesía...",Ruido,"Poema romántico clásico, ruido.",,
TRAIN_ADD_150_038,"SELECT profesores.nombre, materias.nombre FROM profesores INNER JOIN materias ON profesores.id = materias.profesor_id WHERE materias.semestre = 2; UPDATE profesores SET correo = 'nuevo@correo.com' WHERE id = 12;",Ruido,"Comandos de bases de datos SQL de nivel introductorio escolar, ruido.",,
TRAIN_ADD_150_039,"Factura Liverpool. Folio: 290184. Fecha: 29-06-2026. Sucursal: León Gto. 1x Pantalón de mezclilla Levi's $1,299.00, 1x Playera Polo $899.00. IVA 16%: $351.68. Total pagado: $2,198.00 MXN. Gracias por su compra en Liverpool.",Ruido,"Comprobante de compra física comercial, ruido.",,
TRAIN_ADD_150_040,TEMARIO CURSO DE PROGRAMACIÓN ORIENTADA A OBJETOS. Unidad 1: Clases y Objetos. Unidad 2: Herencia y Polimorfismo. Unidad 3: Abstracción y Encapsulamiento. Unidad 4: Interfaces y Excepciones. Tarea 2: Crear clase abstracta Animal.,Ruido,"Programa temático académico de materia escolar, ruido.",,
TRAIN_ADD_150_041,"El descubrimiento de América por Cristóbal Colón el 12 de octubre de 1492 conectó de forma permanente el continente europeo con el americano, dando inicio a la colonización española de América y la era de los imperios coloniales.",Ruido,"Párrafo explicativo de historia de primaria, ruido.",,
TRAIN_ADD_150_042,"Consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor.",Ruido,"Texto Lorem Ipsum típico de relleno, ruido.",,
TRAIN_ADD_150_043,"def es_primo(n):
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True
print(es_primo(7))",Ruido,"Código simple de Python para validación aritmética escolar, ruido.",,
TRAIN_ADD_150_044,"La mitosis es el proceso de división celular en el cual una célula madre se divide en dos células hijas genéticamente idénticas, pasando por las fases de profase, metafase, anafase y telofase de forma secuencial.",Ruido,"Concepto de biología celular de nivel escolar básico, ruido.",,
TRAIN_ADD_150_045,"LISTA DE INGREDIENTES PARA ALMUERZO: 1/2 kg de carne de res molida, 1 cebolla, 2 tomates, 1 rama de cilantro, 1/2 kg de arroz blanco, 1 lata de puré de tomate, sal y pimienta al gusto. Preparar picadillo de carne.",Ruido,"Lista de compras e instrucciones personales para cocina casera, ruido.",,
TRAIN_ADD_150_046,"Error: npm run dev failed due to missing script entry 'dev' in package.json. Please verify that your scripts contain: ""dev"": ""nodemon src/index.ts"". Terminating NodeJS startup process at package.json line 12.",Ruido,"Log de error de inicialización en desarrollo local de Node, ruido.",,
TRAIN_ADD_150_047,"Discurso escolar de graduación. Estimados profesores, directivos y padres de familia: Agradecemos el apoyo incondicional durante estos años que nos ha permitido formarnos y cumplir la meta de graduarnos el día de hoy.",Ruido,"Discurso escolar literario genérico, ruido.",,
TRAIN_ADD_150_048,"Manual de usuario para plancha Oster de vapor. 1. Llene el contenedor de agua cuidando no rebasar el nivel máximo. 2. Conecte y espere a que la luz piloto se apague. 3. Ajuste la temperatura según el tipo de tela (Seda, Algodón, Lana).",Ruido,"Guía de instrucciones de electrodoméstico simple doméstico, ruido.",,
TRAIN_ADD_150_049,"import math
# Código para calcular el volumen de una esfera pidiendo el radio
radio = float(input(""Radio de la esfera: ""))
volumen = (4/3) * math.pi * (radio ** 3)
print(f""El volumen de la esfera es: {volumen:.2f}"")",Ruido,"Script de Python elemental para cálculo geométrico básico escolar, ruido.",,
TRAIN_ADD_150_050,ACTA DE REUNIÓN DE ALUMNOS DE 9NO CUATRIMESTRE. Se acordaron los costos para las camisas de graduación y la fecha límite para dar el anticipo de pago. La reunión concluyó a las 15:00 horas sin más incidencias.,Ruido,"Minuta estudiantil o nota de reunión de alumnos, ruido.",,
